OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1684221,LOP230120001057,2235 35TH AV,35TH AV,211,ROBBERY,1674241339000,"[-122.2148109, 37.7853289]",6066150,2112956,C,24X,CCD5,01/20/23  7:02:19 PM,1674262357000,24,4,2
1684222,LOP230120001059,2010 INTERNATIONAL BLVD,INTERNATIONAL BLVD,597,CRUELTY TO ANIMAL,1674241417000,"[-122.2398243, 37.7857947]",6058926,2113259,C,19X,CCD2,01/20/23  7:03:37 PM,1674290942000,19,3,2
1684223,LOP230120001060,508 JONES AV,JONES AV,921,CAR PROWLER OR CLOUT,1674241440000,"[-122.1883442, 37.7365927]",6073477,2095074,C,31Y,CCD7,01/20/23  7:04:00 PM,1674244410000,31,5,3
1684224,LOP230120001061,1528 52ND AV,52ND AV,415A,DISTURBANCE-AUTO,1674241697000,"[-122.2060391, 37.7698928]",6068582,2107290,C,27Y,CCD6,01/20/23  7:08:17 PM,1674253002000,27,4,3
1684225,LOP230120001063,9616 CHERRY ST,CHERRY ST,601I,INCORRIGIBLE: BEYOND,1674241816000,"[-122.1671758, 37.7476478]",6079669,2098989,C,34X,CCD7,01/20/23  7:10:16 PM,1674248478000,34,5,3
1684226,LOP230120001064,44TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,459AU,AUTO BURGLARY,1674241901000,"[-122.2636124, 37.8322964]",6052372,2130317,C,12X,CCD1,01/20/23  7:11:41 PM,1674242868000,12,2,1
1684227,LOP230120001065,3020 E 15TH ST,E 15TH ST,945A,AMBULANCE REQUESTED,1674241919000,"[-122.2271434, 37.7794135]",6062547,2110868,C,20X,CCD5,01/20/23  7:11:59 PM,1674241919000,20,3,2
1684228,LOP230120001066,1445 HARRISON ST,HARRISON ST,647,DISORDERLY CONDUCT,1674242047000,"[-122.2674055, 37.8033926]",6051078,2119815,C,04X,CCD3,01/20/23  7:14:07 PM,1674257324000,4,1,1
1684229,LOP230120001067,E 12TH ST&35TH AV,12TH ST&35TH AV,314,INDECENT EXPOSURE,1674242116000,"[-122.2231431, 37.7755496]",6063677,2109440,C,23X,CCD5,01/20/23  7:15:16 PM,1674248892000,23,4,2
1684230,LOP230120001069,5655 COLLEGE AV,COLLEGE AV,945A,AMBULANCE REQUESTED,1674242379000,"[-122.2517773, 37.8436906]",6055867,2134401,C,12Y,CCD1,01/20/23  7:19:39 PM,1674242379000,12,2,1
1684231,LOP230120001070,5655 COLLEGE AV,COLLEGE AV,945A,AMBULANCE REQUESTED,1674242390000,"[-122.2517773, 37.8436906]",6055867,2134401,C,12Y,CCD1,01/20/23  7:19:50 PM,1674242390000,12,2,1
