OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1978128,LOP240218000897,2900 BROADWAY,BROADWAY,10851,STOLEN VEHICLE,1708283016000,"[-122.2629267, 37.8174272]",6052468,2124900,C,08X,CCD3,02/18/24  7:03:36 PM,1708284386000,8,2,1
1978129,LOP240218000899,1609 78TH AV,78TH AV,933R,ALARM-RINGER,1708283067000,"[-122.1800763, 37.7597812]",6076019,2103473,C,30X,CCD6,02/18/24  7:04:27 PM,1708353028000,30,5,3
1978130,LOP240218000898,9400 INTERNATIONAL BLVD,INTERNATIONAL BLVD,602L,TRESPASS:,1708283032000,"[-122.1725237, 37.7471847]",6078120,2098848,C,34X,CCD7,02/18/24  7:03:52 PM,1708300192000,34,5,3
1978131,LOP240218000900,EB S24&TELEGRAPH AV,S24&TELEGRAPH AV,901,VEHICLE COLLISION/PR,1708283179000,"[-122.2617938, 37.8410336]",6052957,2133488,C,11X,CCD1,02/18/24  7:06:19 PM,1708283181000,11,2,1
1978132,LOP240218000903,8656 MACARTHUR BLVD,MACARTHUR BLVD,10851,STOLEN VEHICLE,1708283449000,"[-122.1625573, 37.7590682]",6081078,2103123,C,35X,CCD7,02/18/24  7:10:49 PM,1708290021000,35,5,3
1978133,LOP240218000902,3366 ARIZONA ST,ARIZONA ST,BTNFO,BEAT INFORMATION,1708283437000,"[-122.1974577, 37.7968473]",6071240,2117058,C,22Y,CCD4,02/18/24  7:10:37 PM,1708299507000,22,3,2
1978134,LOP240218000904,5427 TELEGRAPH AV,TELEGRAPH AV,901,VEHICLE COLLISION/PR,1708283458000,"[-122.2620592, 37.8396645]",6052871,2132991,C,11X,CCD1,02/18/24  7:10:58 PM,1708283471000,11,2,1
1978135,LOP240218000905,WB S24&TELEGRAPH AV,S24&TELEGRAPH AV,901,VEHICLE COLLISION/PR,1708283473000,"[-122.2617501, 37.8413831]",6052972,2133615,C,11X,CCD1,02/18/24  7:11:13 PM,1708284636000,11,2,1
1978136,LOP240218000907,744 52ND ST,52ND ST,901,VEHICLE COLLISION/PR,1708283524000,"[-122.2677056, 37.8373716]",6051225,2132187,C,11X,CCD1,02/18/24  7:12:04 PM,1708283554000,11,2,1
1978137,LOP240218000906,5412 SAN PABLO AV,SAN PABLO AV,SECCK,SECURITY CHECK,1708283484000,"[-122.2820596, 37.8380045]",6047085,2132496,C,10X,CCD1,02/18/24  7:11:24 PM,1708284780000,10,2,1
