OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1962729,LOP240205001105,5370 TRASK ST,TRASK ST,945A,AMBULANCE REQUESTED,1707159854000,"[-122.1975798, 37.774028]",6071054,2108751,C,27X,CCD4,02/05/24  7:04:14 PM,1707159854000,27,4,3
1962730,LOP240205001106,7101 EDGEWATER DR,EDGEWATER DR,415C,415 UNKNOWN,1707159883000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,02/05/24  7:04:43 PM,1707159884000,31,5,3
1962731,LOP240205001107,13TH ST&BROADWAY,ST&BROADWAY,SECCK,SECURITY CHECK,1707159958000,"[-122.2716282, 37.8036479]",6049860,2119931,C,03Y,CCD3,02/05/24  7:05:58 PM,1707161785000,3,1,1
1962732,LOP240205001108,98TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1707160010000,"[-122.1705299, 37.7443563]",6078678,2097808,C,32X,CCD7,02/05/24  7:06:50 PM,1707167272000,32,5,3
1962733,LOP240205001109,4500 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1707160071000,"[-122.212875, 37.7714692]",6066617,2107900,C,27X,CCD5,02/05/24  7:07:51 PM,1707161910000,27,4,3
1962734,LOP240205001111,1910 E 21ST ST,E 21ST ST,10851,STOLEN VEHICLE,1707160159000,"[-122.2361398, 37.7913371]",6060028,2115257,C,18X,CCD2,02/05/24  7:09:19 PM,1707176568000,18,3,2
1962735,LOP240205001110,4055 TELEGRAPH AV,TELEGRAPH AV,945A,AMBULANCE REQUESTED,1707160154000,"[-122.264421, 37.8296006]",6052120,2129340,C,12X,CCD1,02/05/24  7:09:14 PM,1707160154000,12,2,1
1962736,LOP240205001112,7630 LOCKWOOD ST,LOCKWOOD ST,415N,DISTURBANCE-NEIGHBOR,1707160194000,"[-122.179567, 37.761431]",6076177,2104071,C,30X,CCD6,02/05/24  7:09:54 PM,1707212979000,30,5,3
1962737,LOP240205001113,8809 FONTAINE ST,FONTAINE ST,415SS,415 SHOT SPOTTER GUN,1707160207000,"[-122.1514088, 37.7616641]",6084317,2104011,C,35X,CCD7,02/05/24  7:10:07 PM,1707163363000,35,5,3
1962738,LOP240205001115,3022 E 23RD ST,E 23RD ST,901,VEHICLE COLLISION/PR,1707160462000,"[-122.2231527, 37.7859571]",6063744,2113229,C,21Y,CCD5,02/05/24  7:14:22 PM,1707160466000,21,3,2
