OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1703638,LOP230205000935,350 HAWTHORNE AV,HAWTHORNE AV,415C,415 UNKNOWN,1675623798000,"[-122.2629308, 37.8208057]",6052490,2126130,C,08X,CCD3,02/05/23  7:03:18 PM,1675624595000,8,2,1
1703639,LOP230205000936,2611 60TH AV,60TH AV,278_5,VIOLATION OF CUSTODY,1675623845000,"[-122.1891202, 37.7714933]",6073482,2107784,A,29X,CCD6,02/05/23  7:04:05 PM,1675624546000,29,5,3
1703640,LOP230205000937,32 TIFFANY LN,TIFFANY LN,912,SUSPICIOUS PERSON,1675623889000,"[-122.1935639, 37.8326854]",6072601,2130085,C,13Z,CCD4,02/05/23  7:04:49 PM,1675629484000,13,2,1
1703641,LOP230205000938,55TH AV&BROOKDALE AV,AV&BROOKDALE AV,415GS,415 GUNSHOTS,1675623949000,"[-122.1945787, 37.7735328]",6071918,2108555,C,28X,CCD6,02/05/23  7:05:49 PM,1675625854000,28,4,3
1703642,LOP230205000940,7607 INTERNATIONAL BLVD,INTERNATIONAL BLVD,MSDIAL,MISDIAL,1675624220000,"[-122.1849411, 37.7581159]",6074602,2102892,C,26Y,CCD7,02/05/23  7:10:20 PM,1675624220000,26,4,3
1703643,LOP230205000941,455 7TH ST,7TH ST,484LP,STOLEN LICENSE PLATE,1675624259000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,02/05/23  7:10:59 PM,1675624672000,3,1,1
1703644,LOP230205000942,288 WHITMORE ST,WHITMORE ST,BCAST,BROADCAST,1675624350000,"[-122.2524858, 37.8330637]",6055590,2130536,C,09X,CCD1,02/05/23  7:12:30 PM,1675625534000,9,2,1
1703646,LOP230205000943,CLAY ST&SAN PABLO AV,ST&SAN PABLO AV,949,SUSPICIOUS VEHICLE,1675624537000,"[-122.2722033, 37.8071497]",6049718,2121209,C,04X,CCD3,02/05/23  7:15:37 PM,1675631938000,4,1,1
1703647,LOP230205000944,MARITIME ST&MIDDLE HARBOR RD,ST&MIDDLE HARBOR RD,SIDESH,SIDESHOW,1675624804000,"[-122.3062703, 37.799612]",6039825,2118653,C,02Y,CCD3,02/05/23  7:20:04 PM,1675627091000,2,1,1
1703648,LOP230205000945,542 9TH ST,9TH ST,ELEC,ELECTRONIC DEVICE,1675624814000,"[-122.2755587, 37.8018198]",6048712,2119287,C,03Y,CCD3,02/05/23  7:20:14 PM,1675625840000,3,1,1
