OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033698,,,,,,,,,,,,,,,,,
2051955,LOP240512000849,9811 BERNHARDT DR,BERNHARDT DR,911C,911 HANG UP FROM CP,1715540690000,"[-122.186721, 37.7319738]",6073916,2093384,C,31Z,CCD7,05/12/24  7:04:50 PM,1715549234000,31,5,3
2051957,LOP240512000850,2833 HIGH ST,HIGH ST,945A,AMBULANCE REQUESTED,1715541112000,"[-122.2023172, 37.7835377]",6069748,2112238,C,24Y,CCD4,05/12/24  7:11:52 PM,1715541117000,24,4,2
2051958,LOP240512000851,900 FALLON ST,FALLON ST,912,SUSPICIOUS PERSON,1715541149000,"[-122.2637852, 37.7971621]",6052081,2117527,C,03X,CCD2,05/12/24  7:12:29 PM,1715541736000,3,1,1
2051959,LOP240512000852,5345 FOOTHILL BLVD,FOOTHILL BLVD,911N,POLICE RELATED MATTE,1715541288000,"[-122.1998063, 37.7725758]",6070401,2108234,C,27X,CCD4,05/12/24  7:14:48 PM,1715541317000,27,4,3
2051960,LOP240512000853,546 60TH ST,60TH ST,911C,911 HANG UP FROM CP,1715541375000,"[-122.261977, 37.8464146]",6052941,2135448,C,11X,CCD1,05/12/24  7:16:15 PM,1715544035000,11,2,1
2051961,LOP240512000855,2250 BROADWAY,BROADWAY,415C,415 UNKNOWN,1715541411000,"[-122.2666561, 37.811474]",6051350,2122753,C,08X,CCD3,05/12/24  7:16:51 PM,1715541421000,8,2,1
2051962,LOP240512000856,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1715541430000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,05/12/24  7:17:10 PM,1715541441000,31,5,3
2051963,LOP240512000857,COLE ST&FOOTHILL BLVD,ST&FOOTHILL BLVD,945A,AMBULANCE REQUESTED,1715541445000,"[-122.1985789, 37.7726237]",6070756,2108245,C,27X,CCD4,05/12/24  7:17:25 PM,1715541445000,27,4,3
2051964,LOP240512000854,1107 60TH AV,60TH AV,945A,AMBULANCE REQUESTED,1715541408000,"[-122.2029553, 37.7617107]",6069419,2104295,C,26Y,CCD6,05/12/24  7:16:48 PM,1715541408000,26,4,3
2051965,LOP240512000858,4063 PIEDMONT AV,PIEDMONT AV,945A,AMBULANCE REQUESTED,1715541538000,"[-122.2528696, 37.8261471]",6055432,2128020,C,09X,CCD1,05/12/24  7:18:58 PM,1715541538000,9,2,1
