OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1657083,LOP221206000968,3048 FRUITVALE AV,FRUITVALE AV,530,IDENTITY THEFT,1670353429000,"[-122.2182514, 37.7949118]",6065220,2116463,C,21Y,CCD5,12/06/22  7:03:49 PM,1670353429000,21,3,2
1657084,LOP221206000969,4202 TOMPKINS AV,TOMPKINS AV,R10851,RECOVERED STOLEN VEH,1670353437000,"[-122.1887718, 37.7913301]",6073713,2115004,A,25X,CCD4,12/06/22  7:03:57 PM,1670362590000,25,4,2
1657085,LOP221206000970,522 HADDON RD,HADDON RD,WELCK,WELFARE CHECK -- CHE,1670353477000,"[-122.2463197, 37.8044484]",6057176,2120085,C,15X,CCD2,12/06/22  7:04:37 PM,1670354825000,15,3,2
1657086,LOP221206000971,8460 EDGEWATER DR,EDGEWATER DR,459AU,AUTO BURGLARY,1670353534000,"[-122.1978437, 37.7374313]",6070736,2095429,C,31X,CCD7,12/06/22  7:05:34 PM,1670353692000,31,5,3
1657087,LOP221206000972,1921 24TH AV,24TH AV,911N,POLICE RELATED MATTE,1670353635000,"[-122.2308771, 37.7862258]",6061514,2113368,C,21X,CCD5,12/06/22  7:07:15 PM,1670353635000,21,3,2
1657088,LOP221206000973,98TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,23103,RECKLESS DRIVING,1670353699000,"[-122.1705299, 37.7443563]",6078678,2097808,C,33X,CCD7,12/06/22  7:08:19 PM,1670353742000,33,5,3
1657089,LOP221206000974,3200 LAKESHORE AV,LAKESHORE AV,SECCK,SECURITY CHECK,1670353740000,"[-122.2461599, 37.8100158]",6057260,2122111,C,16X,CCD2,12/06/22  7:09:00 PM,1670358911000,16,3,2
1657090,LOP221206000977,5720 HARMON AV,HARMON AV,945A,AMBULANCE REQUESTED,1670353969000,"[-122.1963087, 37.7695855]",6071392,2107127,C,27Y,CCD6,12/06/22  7:12:49 PM,1670353969000,27,4,3
1657091,LOP221206000978,7TH ST&MANDELA PKWY,ST&MANDELA PKWY,SECCK,SECURITY CHECK,1670353986000,"[-122.2935791, 37.8050356]",6043529,2120557,C,02X,CCD3,12/06/22  7:13:06 PM,1670354704000,2,1,1
1657092,LOP221206000979,10741 RUSSETT ST,RUSSETT ST,5150,MENTALLY ILL,1670354090000,"[-122.1736892, 37.7339671]",6077697,2094042,C,31Z,CCD7,12/06/22  7:14:50 PM,1670355634000,31,5,3
1657093,LOP221206000980,2020 57TH AV,57TH AV,945A,AMBULANCE REQUESTED,1670354164000,"[-122.1970318, 37.7692784]",6071181,2107019,C,27Y,CCD6,12/06/22  7:16:04 PM,1670354165000,27,4,3
